Modified or unmodified,Cross-linked or uncross-linked,Adsorbent dosage (g/L) ,Reactor temperature (℃),Initial P concentration (mg/L),Reaction time (min),Solution pH,Pore volume (cm³/g),BET surface area (m²/g),P adsorption capacity (mg/g),Modified material type_1,Modified material type_2,Modified material type_3,Modified material type_4,Modified material type_5,Modified material type_6,Modified material type_7,Modified material type_8,Modified material type_9,Modified material type_10,Modified material type_11,Modified material type_12,Modified material type_13,Modified material type_14,Modified material type_15,Modified material type_16,Modified material type_17,Modified material type_18,Modified material type_19,Modified material type_20,Modified material type_21,Modified material type_22,Modified material type_23,Modified material type_24,Modified material type_25,Modified material type_26,Modified material type_27,Modified material type_28,Modified material type_29,Modified material type_30
1,1,1.0,22.0,150.0,1440.0,8.5,5.558,62.5017368421053,72.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1.0,22.0,200.0,1440.0,8.5,5.558,62.5017368421053,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1.0,22.0,250.0,1440.0,8.5,5.558,62.5017368421053,80.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,2.0,25.0,100.0,9.81366459627329,7.0,0.0896666666666667,54.4,21.2895927601809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,2.0,25.0,100.0,20.0,7.0,0.0896666666666667,54.4,28.9819004524886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,2.0,25.0,100.0,29.8136645962732,7.0,0.0896666666666667,54.4,32.8280542986425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,2.0,25.0,100.0,40.0,7.0,0.0896666666666667,54.4,37.0135746606334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,2.0,25.0,100.0,49.9378881987577,7.0,0.0896666666666667,2.13060967741935,37.0135746606334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,2.0,25.0,100.0,59.8757763975155,7.0,0.0896666666666667,2.13060967741935,37.0135746606334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,1.0,120.0,7.0,0.086,13.629,0.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,2.0,120.0,7.0,0.086,13.629,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,5.0,120.0,7.0,0.086,13.629,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,10.0,120.0,7.0,0.086,13.629,12.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,120.0,7.0,0.086,13.629,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,30.0,120.0,7.0,0.086,13.629,18.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,32.0,1.0,120.0,7.0,0.086,13.629,1.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,32.0,2.0,120.0,7.0,0.086,13.629,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,32.0,5.0,120.0,7.0,0.086,13.629,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,32.0,10.0,120.0,7.0,0.086,13.629,15.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,32.0,20.0,120.0,7.0,0.086,13.629,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,32.0,30.0,120.0,7.0,0.086,13.629,21.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,1.0,120.0,7.0,0.086,13.629,5.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,2.0,120.0,7.0,0.086,13.629,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,5.0,120.0,7.0,0.086,13.629,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,10.0,120.0,7.0,0.086,13.629,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,120.0,7.0,0.086,13.629,20.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,30.0,120.0,7.0,0.086,13.629,22.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,1.0,7.0,0.086,13.629,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,5.0,7.0,0.086,13.629,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,15.0,7.0,0.086,13.629,15.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,30.0,7.0,0.086,13.629,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,45.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,60.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,90.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,120.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,180.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,240.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,22.0,20.0,300.0,7.0,0.086,13.629,16.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,1.0,7.0,0.086,13.629,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,5.0,7.0,0.086,13.629,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,15.0,7.0,0.086,13.629,17.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,30.0,7.0,0.086,13.629,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,45.0,7.0,0.086,13.629,18.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,60.0,7.0,0.086,13.629,18.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,90.0,7.0,0.086,13.629,18.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,120.0,7.0,0.086,13.629,18.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,180.0,7.0,0.086,13.629,18.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,240.0,7.0,0.086,13.629,18.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1.0,42.0,20.0,300.0,7.0,0.086,13.629,18.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0.5,20.0,0.976852151407311,1440.0,4.0,7.552,119.76,1.76512455516014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,20.0,1.98744742801682,1440.0,4.0,7.552,119.76,3.19572953736654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,20.0,4.96884503396958,1440.0,4.0,7.552,119.76,4.98932384341637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,20.0,9.95761889356195,1440.0,4.0,7.552,119.76,6.24911032028469,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,20.0,14.9162730507926,1440.0,4.0,7.552,119.76,7.18861209964412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,25.0,0.976399223552248,1440.0,4.0,7.552,119.76,1.851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,25.0,1.95698802976383,1440.0,4.0,7.552,119.76,2.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,25.0,4.94019734713684,1440.0,4.0,7.552,119.76,4.391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0.5,25.0,9.93440634098996,1440.0,4.0,7.552,119.76,4.626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
